,Message ID,timestamp,content,reactions,share,photos,videos,audio_files,gifs,call_duration
475,4981,2025-03-28 12:23:32,Your head isn't spinning. The world is,,,,,,,
476,4982,2025-03-28 12:23:35,Silly biologist,,,,,,,
477,4985,2025-03-28 12:24:56,Silly DS,,,,,,,
478,4987,2025-03-28 12:26:59,145,,,,,,,
479,4988,2025-03-28 12:27:11,Rip to a good bus,,,,,,,
480,4989,2025-03-28 12:27:20,Gone but not forgotten,,,,,,,
481,4990,2025-03-28 12:27:36,This one's for you *flushes in remembrance*,,,,,,,
482,5005,2025-03-28 17:08:45,Drinking in the gym ?,,,,,,,
483,5010,2025-03-28 18:45:57,146,,,,,,,
484,5011,2025-03-28 18:46:06,Coffee and a curry,,,,,,,
485,5012,2025-03-28 18:46:17,A recipe for disaster,,,,,,,
486,5016,2025-03-28 19:29:24,147,,,,,,,
487,5017,2025-03-28 20:18:53,148,,,,,,,
488,5023,2025-03-29 00:17:55,149,,,,,,,
489,5141,2025-03-31 23:00:35,Knew immediately,,,,,,,
490,5143,2025-03-31 23:00:48,I was no fool,,,,,,,
491,5155,2025-03-31 23:02:31,jamieoliveoil reacted ð¢ to your message ,,,,,,,
492,5242,2025-04-01 10:54:41,150,,,,,,,
493,5253,2025-04-01 14:49:36,151,,,,,,,
494,5258,2025-04-01 17:38:22,152,,,,,,,
495,5311,2025-04-02 17:04:52,jamieoliveoil liked a message,,,,,,,
496,5314,2025-04-02 17:10:50,153,,,,,,,
497,5328,2025-04-02 20:34:38,154,,,,,,,
498,5339,2025-04-02 23:25:19,She's serving cunnnt,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
499,5374,2025-04-03 19:53:38,155,,,,,,,
500,5386,2025-04-04 12:05:16,156,,,,,,,
501,5413,2025-04-05 12:43:15,157,,,,,,,
502,5440,2025-04-05 15:55:55,Can't trust any of you smh,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Dex'}]",,,,,,
503,5454,2025-04-05 19:43:10,158,,,,,,,
504,5469,2025-04-06 12:13:13,159,,,,,,,
505,5471,2025-04-06 13:23:20,160,,,,,,,
506,5508,2025-04-07 11:17:14,161,,,,,,,
507,5538,2025-04-08 11:51:36,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DIIn72SuFPR/', 'share_text': '', 'original_content_owner': 'reallionaire_grindset'}",,,,,
508,5541,2025-04-08 12:59:58,162,,,,,,,
509,5568,2025-04-09 12:06:22,163,,,,,,,
510,5582,2025-04-09 16:17:52,Beaten off by off beat,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
511,5583,2025-04-09 16:17:54,Wait,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
512,5585,2025-04-09 16:46:17,164,,,,,,,
513,5592,2025-04-09 21:39:20,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DG3T56ryU4g/', 'share_text': 'Ah', 'original_content_owner': 'ohwack'}",,,,,
514,5620,2025-04-10 18:06:40,165,,,,,,,
515,5650,2025-04-11 12:14:18,166,,,,,,,
516,5651,2025-04-11 12:14:29,Post soup and sambo,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
517,5686,2025-04-12 10:45:02,167,,,,,,,
518,5719,2025-04-12 16:48:16,168,,,,,,,
519,5732,2025-04-13 11:36:07,well that's fun,,,,,,,
520,5735,2025-04-13 11:58:12,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/reel/DIEDJFToKen/?id=3604019420116068263_70501530214', 'share_text': 'sigh', 'original_content_owner': 'bewfordx3'}",,,,,
521,5737,2025-04-13 12:10:49,169,,,,,,,
522,5770,2025-04-14 08:13:12,170,,,,,,,
523,5778,2025-04-14 13:37:43,171,,,,,,,
524,5789,2025-04-14 21:56:40,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/reel/DGnjRTVSLR5/?id=3577983549586322553_49469103221', 'share_text': ""If your man is shutting you out and distancing himself. If your man is shutting you out and distancing himself. Or if he's already made up his mind that it's over. Then there's only one thing you can do to get him back for good. You can't convince him. You can't beg. You can't make promises. It will only push him further away. And changing his mind is impossible.\n\nTAP THE LINK ON MY PROFILE PAGE to discover how to trigger emotions deep inside him. Feelings he ALREADY has for you. That will get him to change his own mind from the inside out and have him chasing you and begging YOU for a second chance.\n\nFollow for more @relationshipgoals.help_\n\nDm for credits/removal\n\nTag us for your inspiring posts/videos for feature"", 'original_content_owner': 'relationshipgoals.help_'}",,,,,
525,5803,2025-04-15 12:58:17,172,,,,,,,
526,5806,2025-04-15 15:25:58,(to the theme of baby shark) baby poo poo poo poo,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
527,5848,2025-04-16 16:27:00,Haven't pooped at all today,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Georgia-Rae'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Sean Condren Kuipers'}]",,,,,,
528,5849,2025-04-16 16:27:03,Low-key worried,,,,,,,
529,5857,2025-04-16 16:34:40,jamieoliveoil liked a message,,,,,,,
530,5858,2025-04-16 16:34:41,jamieoliveoil liked a message,,,,,,,
531,5859,2025-04-16 16:36:31,173,,,,,,,
532,5860,2025-04-16 16:36:35,I manifested it,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
533,5884,2025-04-17 11:59:17,174,,,,,,,
534,5885,2025-04-17 11:59:47,a mixture of coffee cheese and grapes was a recipe for a great one,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
535,5897,2025-04-17 14:16:08,When she gets a new phone we can go back and update the data,,,,,,,
536,5900,2025-04-17 14:16:50,Easy is my middle name,,,,,,,
537,5903,2025-04-17 14:17:31,Cunt (non gay way),,,,,,,
538,5908,2025-04-17 14:19:16,I love dexter too much to do that to him,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
539,5909,2025-04-17 14:19:43,He's my first and only friend after all,,,,,,,
540,5926,2025-04-17 19:45:31,175,,,,,,,
541,5927,2025-04-17 19:45:35,Unexpected visitor,,,,,,,
542,5929,2025-04-17 19:45:44,jamieoliveoil liked a message,,,,,,,
543,5930,2025-04-17 19:45:55,Now to slink out with no one noticing me,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
544,5938,2025-04-18 08:59:17,176,,,,,,,
545,5960,2025-04-19 08:04:31,177,,,,,,,
546,5978,2025-04-19 19:16:17,178,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
547,6028,2025-04-20 18:03:38,179,,,,,,,
548,6054,2025-04-21 12:37:52,180,,,,,,,
549,6055,2025-04-21 12:38:01,Hate to disappoint,,,,,,,
550,6056,2025-04-21 12:38:06,I waited til I got home,,,,,,,
551,6079,2025-04-21 14:50:53,181,,,,,,,
552,6082,2025-04-21 15:37:34,182,,,,,,,
553,6086,2025-04-21 17:29:36,183,,,,,,,
554,6098,2025-04-22 08:03:16,184,,,,,,,
555,6100,2025-04-22 08:06:14,185,,,,,,,
556,6110,2025-04-22 12:22:54,186,,,,,,,
557,6122,2025-04-22 19:32:29,187,,,,,,,
558,6169,2025-04-24 07:06:53,Is the emoji accurate,,,,,,,
559,6180,2025-04-24 11:31:53,188,,,,,,,
560,6191,2025-04-24 16:45:01,189,,,,,,,
561,6204,2025-04-24 19:52:30,190,,,,,,,
562,6205,2025-04-24 19:52:36,Felt french,"[{'reaction': 'ð\x9f¥\x90', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]",,,,,,
563,6211,2025-04-25 09:27:29,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/reel/DIlnYcKvMj7/?id=3613467479360981243_24469664', 'share_text': 'Iâ\x80\x99m always doing my business on the clock ð\x9f¤·ð\x9f\x8f½â\x80\x8dâ\x99\x82ï¸\x8fð\x9f\x98\x82 #blacktwitter #9to5 #funnyhoodvidz #funnyhoodvids #poopoo #poopemoji #whitepeoplememes #whitepeoplebelike #minneapolismn #pinkpantherchronicles #jhamonthegram', 'original_content_owner': 'jham_onthegram'}",,,,,
564,6224,2025-04-25 11:49:34,191,,,,,,,
565,6226,2025-04-25 11:50:45,I've had like 16 coffees this week....,,,,,,,
566,6228,2025-04-25 11:51:04,It's called wanting to feel something (anxiety),,,,,,,
567,6234,2025-04-25 12:49:52,192,,,,,,,
568,6251,2025-04-25 14:42:19,jamieoliveoil liked a message,,,,,,,
569,6252,2025-04-25 14:42:32,Why you letting children on your phone,,,,,,,
570,6257,2025-04-25 15:16:01,193,,,,,,,
571,6288,2025-04-26 11:32:16,jamieoliveoil liked a message,,,,,,,
572,6292,2025-04-26 11:37:34,Pop it on the screen....,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
573,6311,2025-04-26 14:13:23,194,,,,,,,
574,6328,2025-04-27 07:22:55,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}]","{'link': 'https://www.instagram.com/p/DI7a1MaPWmh/', 'share_text': '', 'original_content_owner': 'memescollect'}",,,,,
575,6342,2025-04-27 13:08:02,Freaky,,,,,,,
576,6370,2025-04-28 11:05:10,195,,,,,,,
577,6372,2025-04-28 11:05:54,If I get food poisoning it's all over for you,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
578,6375,2025-04-28 11:06:37,I'm not some kind of predator,,,,,,,
579,6380,2025-04-28 11:07:27,I've slowed down,,,,,,,
580,6381,2025-04-28 11:07:36,Sometimes won't poop all day,,,,,,,
581,6386,2025-04-28 11:08:48,Help isn't the right word to,,,,,,,
582,6395,2025-04-28 14:15:28,196,,,,,,,
583,6419,2025-04-29 12:54:44,197,,,,,,,
584,6422,2025-04-29 13:57:40,198,,,,,,,
585,6439,2025-04-30 08:31:26,jamieoliveoil liked a message,,,,,,,
586,6446,2025-04-30 11:49:14,199,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
587,6476,2025-04-30 20:35:39,200,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'ð\x9f\x92\x90', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
588,6601,2025-05-01 11:06:02,201,,,,,,,
589,6615,2025-05-01 19:13:43,202,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
590,6633,2025-05-02 12:36:53,203,,,,,,,
591,6674,2025-05-03 17:34:55,204,,,,,,,
592,6675,2025-05-03 17:34:57,205,,,,,,,
593,6678,2025-05-03 18:58:58,207,,,,,,,
594,6697,2025-05-04 12:43:06,208,,,,,,,
595,6707,2025-05-04 20:42:51,209. I feel like I lost weight. Skinny queen,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
596,6720,2025-05-04 22:06:25,210,,,,,,,
597,6732,2025-05-05 11:16:28,211,,,,,,,
598,6787,2025-05-06 20:58:31,212,,,,,,,
599,6804,2025-05-07 14:42:32,212,,,,,,,
600,6827,2025-05-07 23:40:35,213,,,,,,,
601,6839,2025-05-08 12:20:57,214,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
602,6841,2025-05-08 12:24:10,Coffee and soup ran through me fr,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
603,6859,2025-05-08 19:49:25,Conan sent an attachment.,,"{'link': 'https://www.instagram.com/p/DF841Q9S_FP/?carousel_share_child_media_id=3565974940681982206_4836977684', 'share_text': '', 'original_content_owner': 'plantsfirstnutrition'}",,,,,
604,6860,2025-05-08 19:49:41,Glorious full volume bms,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}]",,,,,,
605,6878,2025-05-09 12:53:45,Can I count this one as two,,,,,,,
606,6879,2025-05-09 12:53:49,It felt like two,,,,,,,
607,6883,2025-05-09 13:39:01,215,,,,,,,
608,6885,2025-05-09 14:49:36,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DJSLiPRRbgF/', 'share_text': '', 'original_content_owner': 'kimberlyy1980'}",,,,,
609,6901,2025-05-10 05:46:19,216,,,,,,,
610,6942,2025-05-11 13:20:44,217,,,,,,,
611,6948,2025-05-11 16:11:56,218,,,,,,,
612,6949,2025-05-11 16:11:59,Snuck up on me,,,,,,,
613,6951,2025-05-11 17:14:47,219,,,,,,,
614,6952,2025-05-11 17:14:52,Pre bolands,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
615,6960,2025-05-11 19:44:30,220,,,,,,,
616,6961,2025-05-11 19:44:42,post bolands and ginos,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
617,6992,2025-05-12 12:22:56,221,,,,,,,
618,7002,2025-05-12 15:04:43,Conan sent an attachment.,"[{'reaction': 'ð\x9f\x98³', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'ð\x9f\x91\x80', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DJfpK8qqIAX/', 'share_text': 'be there or be square ð\x9f\x98\x81â\x80¼ï¸\x8fâ\x80¼ï¸\x8f\nâ\x80¢\nâ\x80¢\nâ\x80¢\nð\x9f\x8f·:\n#fb #facebookmemes #fbmemes\n#facebook #facebookmemetemplate #fbmemetemplate #genzhumor #genzmemes #fbmemesdaily #wholesomemes #twitter #reactionpics #potusburner #fbmemesdaily #pinterestmemes #pinterest #reactionmemes #reactionmeme #memes #girlboss #tiktok #tiktokmeme #badlyeditedfacebookmemes #textpost #textmeme #shitpost #explorepage', 'original_content_owner': 'mommymilkershub'}",,,,,
619,7009,2025-05-12 18:12:06,Conan sent an attachment.,,"{'link': 'https://www.instagram.com/reel/DI8rl8pyPD_/?id=3619959924245197055_3259376946', 'share_text': 'No doubt. ð\x9f\x98\x82\n\n.\n.\n#realtalkÂ\xa0#sotrueÂ\xa0#relatableÂ\xa0#feelingsÂ\xa0#truthbetoldÂ\xa0#wordsofthedayÂ\xa0#mythoughtsÂ\xa0#relationshipquotes', 'original_content_owner': 'lovelessonsdaily'}",,,,,
620,7031,2025-05-13 11:56:59,222 zahur,"[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]",,,,,,
621,7035,2025-05-13 13:37:10,223,,,,,,,
622,7052,2025-05-13 19:19:06,224,,,,,,,
623,7077,2025-05-14 11:16:04,225,,,,,,,
624,7095,2025-05-15 00:07:34,sulay,,,,,,,
625,7102,2025-05-15 10:56:51,226,,,,,,,
626,7103,2025-05-15 10:56:53,227,,,,,,,
627,7111,2025-05-15 12:00:52,228,,,,,,,
628,7129,2025-05-16 06:15:56,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]","{'link': 'https://www.instagram.com/reel/DFsViuCJXwb/?id=3561316150210296859_6239748176', 'share_text': 'Donâ\x80\x99t worryâ\x80¦. Youâ\x80\x99re still young. Itâ\x80\x99ll happen. #loveelle', 'original_content_owner': 'shamelesselle'}",,,,,
629,7151,2025-05-16 13:02:19,229,,,,,,,
630,7181,2025-05-17 14:02:02,i'm not sure if that's good or bad,,,,,,,
631,7183,2025-05-17 14:13:44,230,,,,,,,
632,7189,2025-05-17 14:35:29,Oh dear,,,,,,,
633,7193,2025-05-17 15:25:51,This image has been sent in like 5 times,,,,,,,
634,7219,2025-05-18 05:56:48,Conan sent an attachment.,,"{'link': 'https://www.instagram.com/reel/DJtoy23IbR1/?id=3633739891099153525_62517064155', 'share_text': 'Ibs in a nutshell.\nThis is exactly what happen after Hesyerburger, thank you France for an important work of ibs awareness in the big stadium of Eurovision!\n#eurovisionsongcontest #esc #esc2025 #eurovision2025', 'original_content_owner': 'antero.lahti'}",,,,,
635,7248,2025-05-18 16:57:17,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DJRcNsVoymQ/?carousel_share_child_media_id=3625803250602821502_1545558788', 'share_text': '', 'original_content_owner': 'womensrights_news'}",,,,,
636,7257,2025-05-19 07:29:26,231,,,,,,,
637,7258,2025-05-19 07:29:29,2312,,,,,,,
638,7266,2025-05-19 12:39:38,233,,,,,,,
639,7267,2025-05-19 12:39:39,234,,,,,,,
640,7268,2025-05-19 12:39:44,My body is rejecting me,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]",,,,,,
641,7272,2025-05-19 15:07:18,235,,,,,,,
642,7275,2025-05-19 16:17:40,236,,,,,,,
643,7293,2025-05-20 08:02:07,Our bootys got this,,,,,,,
644,7345,2025-05-20 17:55:55,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]","{'link': 'https://www.instagram.com/p/DJo0tZUv29o/', 'share_text': 'HE IS NEVER IN PEACE WITH THATð\x9f\x98\xad\n.\n\n.\n\n.\n\n.\n\n#tokyo #anime #animefreak #animememe #japan #animeme #jojo #animeamv #manga #aot #attackontitan #animekawaii #otakuworld #jojomemes #animefan #otakus #animelover #animelife #animemes #kawaiianime #animepage #animedrawing #animelovers #animefans #otaku #animememes #animeedit #animelove #animeedits #animes', 'original_content_owner': 'animememes_dank'}",,,,,
645,7346,2025-05-20 17:56:34,237,,,,,,,
646,7347,2025-05-20 17:56:35,238,,,,,,,
647,7351,2025-05-20 21:19:02,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DJqgjPHo7qw/?carousel_share_child_media_id=3632859198903199681_18608212338', 'share_text': '', 'original_content_owner': '8.46am'}",,,,,
648,7352,2025-05-20 21:29:24,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DJ3PnTAx_9m/', 'share_text': '', 'original_content_owner': 'uncrustable.memess'}",,,,,
649,7369,2025-05-21 13:14:47,239,,,,,,,
650,7370,2025-05-21 13:15:03,Honestly I'm making a come back. I'm coming for you Stephen,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
651,7371,2025-05-21 13:15:20,I am one stomach bug away from beating you,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
652,7373,2025-05-21 13:17:23,jamieoliveoil liked a message,,,,,,,
653,7383,2025-05-21 16:15:07,Work from home ass,,,,,,,
654,7386,2025-05-21 18:27:04,240,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
655,7388,2025-05-21 18:28:48,Don't call me a good boy,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
656,7390,2025-05-21 18:31:24,Ok,,,,,,,
657,7391,2025-05-21 18:31:34,You can call me a good boy for using the big boy potty,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
658,7409,2025-05-22 11:45:27,241,,,,,,,
659,7431,2025-05-22 17:23:19,242,,,,,,,
660,7465,2025-05-23 13:39:08,243,,,,,,,
661,7470,2025-05-23 15:47:10,244,,,,,,,
662,7474,2025-05-23 15:59:05,"i will beat stephen, my ass has been working over time lately","[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
663,7516,2025-05-24 12:42:18,245,,,,,,,
664,7521,2025-05-24 13:07:46,I feel like spicy nut butter would slap,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
665,7522,2025-05-24 13:07:57,Like cinnamon spiced peanut butter,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]",,,,,,
666,7523,2025-05-24 13:08:04,Or jalapeÃ±o peanut butter,,,,,,,
667,7529,2025-05-24 14:01:07,246,,,,,,,
668,7533,2025-05-24 14:40:11,247,,,,,,,
669,7535,2025-05-24 16:28:45,Waiting for that update @conor_mcmenamin,,,,,,,
670,7539,2025-05-24 16:36:00,Ayyyyyy,,,,,,,
671,7566,2025-05-25 10:31:04,248,,,,,,,
672,7599,2025-05-26 11:27:03,249,,,,,,,
673,7636,2025-05-27 09:12:53,250,,,,,,,
674,7637,2025-05-27 09:12:55,251,,,,,,,
675,7639,2025-05-27 09:19:50,She's back and ready to quiz,,,,,,,
676,7641,2025-05-27 09:22:07,Ok then don't come,"[{'reaction': 'ð\x9f\x98\x88', 'actor': 'Georgia-Rae'}]",,,,,,
677,7680,2025-05-27 18:21:06,I like to think they were just all at once,,,,,,,
678,7690,2025-05-27 20:00:25,god i want that in me rn,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'Katie Long'}]",,,,,,
679,7692,2025-05-27 20:00:55,please foecal transplant that in me,,,,,,,
680,7704,2025-05-28 09:52:38,252,,,,,,,
681,7709,2025-05-28 10:52:39,253,,,,,,,
682,7714,2025-05-28 11:52:34,254,,,,,,,
683,7731,2025-05-28 17:44:34,jamieoliveoil liked a message,,,,,,,
684,7751,2025-05-29 13:03:27,255,,,,,,,
685,7753,2025-05-29 13:24:46,256,,,,,,,
686,7755,2025-05-29 16:34:09,257,,,,,,,
687,7758,2025-05-29 16:43:53,what has bro been eating,,,,,,,
688,7761,2025-05-29 16:45:07,Christ I wish bagel places were more of a thing in dublin,,,,,,,
689,7763,2025-05-29 16:45:34,I yearn for a chicken and cream cheese tomato bagel,,,,,,,
690,7765,2025-05-29 16:46:27,Delis are too expensive here anyway. 7 euro for a chicken roll.  Outrageous,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}]",,,,,,
691,7767,2025-05-29 16:47:41,Expect another update later guys. I'm eating a burrito and then cinema popcorn,,,,,,,
692,7769,2025-05-29 16:47:49,My body will be primed,,,,,,,
693,7770,2025-05-29 16:48:27,I'm truly coming for Stephens top place,,,,,,,
694,7800,2025-05-30 11:09:16,,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/494817087_997187629243080_1848438277721845250_n_997187625909747.jpg', 'creation_timestamp': 1748603355}]",,,,
695,7806,2025-05-30 11:51:37,258,,,,,,,
696,7807,2025-05-30 11:51:39,Spicy,,,,,,,
697,7814,2025-05-30 14:45:11,me (sorry neo),"[{'reaction': 'ð\x9f\x98®', 'actor': 'Dex'}]",,,,,,
698,7815,2025-05-30 14:46:53,259,,,,,,,
699,7822,2025-05-30 16:53:33,260,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
700,7823,2025-05-30 16:53:38,Snuck up on me,,,,,,,
701,7824,2025-05-30 16:53:44,It's anticipating a guinness,,,,,,,
702,7827,2025-05-30 16:56:12,I'm actually genuinely getting close to Stephens level again,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
703,7828,2025-05-30 16:56:22,Kinda proud of my little hole,"[{'reaction': 'ð\x9f\x92\x8b', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
704,7831,2025-05-30 16:57:10,I could potentially win three years in a row,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
705,7833,2025-05-30 16:57:44,This is what happens when your diet is mostly fruit coffee and pints,,,,,,,
706,7841,2025-05-30 23:53:15,261,,,,,,,
